game_id,game_name,indie,action,adventure,casual,simulation,strategy,rpg,early_access,free_to_play,sports,racing,massively_multiplayer
204940,Crusader Kings Complete,0,0,0,0,0,1,0,0,0,0,0,0
204960,Magical Drop V,1,0,0,1,0,0,0,0,0,0,0,0
205020,Lumino City,1,0,1,1,0,0,0,0,0,0,0,0
205070,BIT.TRIP VOID,1,1,0,0,0,0,0,0,0,0,0,0
205100,Dishonored,0,1,1,0,0,0,0,0,0,0,0,0
205120,Choplifter HD - Zombie Zombie Zombie,1,1,0,0,0,0,0,0,0,0,0,0
205190,Rocksmith™,0,0,0,1,1,0,0,0,0,0,0,0
205230,Hell Yeah! Wrath of the Dead Rabbit,0,1,0,0,0,0,0,0,0,0,0,0
205270,3DMark 11,0,0,0,0,0,0,0,0,0,0,0,0
205530,Gratuitous Tank Battles,1,0,0,0,1,1,0,0,0,0,0,0
205541,Gratuitous Tank Battles - The Western Front,1,0,0,0,1,1,0,0,0,0,0,0
205610,Port Royale 3,0,1,0,0,1,1,0,0,0,0,0,0
205630,Tropico 4: Modern Times,0,0,0,0,1,1,0,0,0,0,0,0
205635,Tropico 4: The Academy,0,0,0,0,1,1,0,0,0,0,0,0
205636,Tropico 4: Apocalypse,0,0,0,0,1,1,0,0,0,0,0,0
205650,The Testament of Sherlock Holmes,0,0,1,0,0,0,0,0,0,0,0,0
205710,EverQuest,0,0,0,0,0,0,1,0,1,0,0,1
205730,Insanely Twisted Shadow Planet,1,1,1,0,0,0,0,0,0,0,0,0
205810,Jagged Alliance: Crossfire,0,0,0,0,1,1,1,0,0,0,0,0
205830,Luxor Evolved,1,1,0,1,0,0,0,0,0,0,0,0
205840,Yesterday,0,0,1,0,0,0,0,0,0,0,0,0
205950,Jet Set Radio,0,1,0,0,0,0,0,0,0,0,0,0
205990,Warlock 2: The Exiled,0,0,0,0,0,1,0,0,0,0,0,0
206020,Avernum 4,1,0,0,0,0,0,1,0,0,0,0,0
206060,Avernum 6,1,0,0,0,0,0,1,0,0,0,0,0
206088,Rocksmith - Heavy Metal - Gear Pack,0,0,0,1,0,0,0,0,0,0,0,0
206089,Rocksmith - Tone Customization - Time Saver Pack,0,0,0,1,1,0,0,0,0,0,0,0
206090,Rocksmith - The Black Keys - Tighten Up,0,0,0,1,1,0,0,0,0,0,0,0
206091,Rocksmith - Radiohead - Bodysnatchers,0,0,0,1,1,0,0,0,0,0,0,0
206092,Rocksmith - Lynyrd Skynyrd - Free Bird,0,0,0,1,1,0,0,0,0,0,0,0
206093,Rocksmith - Boston - More Than a Feeling,0,0,0,1,1,0,0,0,0,0,0,0
206094,Rocksmith - The Allman Brothers Band - Jessica,0,0,0,1,1,0,0,0,0,0,0,0
206095,Rocksmith - Deep Purple - Smoke on the Water,0,0,0,1,1,0,0,0,0,0,0,0
206096,Rocksmith - T. Rex - 20th Century Boy,0,0,0,1,1,0,0,0,0,0,0,0
206097,Rocksmith - Three Days Grace - I Hate Everything About You,0,0,0,1,1,0,0,0,0,0,0,0
206098,Rocksmith - Vampire Weekend - Cousins,0,0,0,1,1,0,0,0,0,0,0,0
206099,Rocksmith - Megadeth - Symphony of Destruction,0,0,0,1,1,0,0,0,0,0,0,0
206100,Rocksmith - Megadeth - Hangar 18,0,0,0,1,1,0,0,0,0,0,0,0
206101,Rocksmith - Megadeth - Public Enemy No. 1,0,0,0,1,1,0,0,0,0,0,0,0
206102,Rocksmith - Megadeth 3-Song Pack,0,0,0,1,1,0,0,0,0,0,0,0
206104,Rocksmith - The Black Keys - Gold on the Ceiling,0,0,0,1,1,0,0,0,0,0,0,0
206105,Rocksmith - The Black Keys - Mind Eraser,0,0,0,1,1,0,0,0,0,0,0,0
206109,Rocksmith - Heart - Barracuda,0,0,0,1,1,0,0,0,0,0,0,0
206112,Rocksmith - Pearl Jam - Jeremy,0,0,0,1,1,0,0,0,0,0,0,0
206116,Rocksmith - blink-182 - 3-Song Pack,0,0,0,1,1,0,0,0,0,0,0,0
206119,Rocksmith - 3 Doors Down - Loser,0,0,0,1,1,0,0,0,0,0,0,0
206120,Rocksmith - 3 Doors Down - 3-Song Pack,0,0,0,1,1,0,0,0,0,0,0,0
206121,Rocksmith - B. B. King - The Thrill Is Gone,0,0,0,1,1,0,0,0,0,0,0,0
206122,Rocksmith - The Blues Brothers Band - Soul Man,0,0,0,1,1,0,0,0,0,0,0,0
206123,Rocksmith - Albert King with Stevie Ray Vaughan - Born Under a Bad Sign,0,0,0,1,1,0,0,0,0,0,0,0
206124,Rocksmith - Foster the People - Pumped Up Kicks,0,0,0,1,1,0,0,0,0,0,0,0
206128,Rocksmith - Judas Priest - Living After Midnight,0,0,0,1,1,0,0,0,0,0,0,0
206129,Rocksmith - Judas Priest - Painkiller,0,0,0,1,1,0,0,0,0,0,0,0
206133,Rocksmith - The Police - Synchronicity II,0,0,0,1,1,0,0,0,0,0,0,0
206134,Rocksmith - The Police 3-Song Pack,0,0,0,1,1,0,0,0,0,0,0,0
206136,Rocksmith - The Offspring - Gone Away,0,0,0,1,1,0,0,0,0,0,0,0
206137,Rocksmith - The Offspring - Come Out and Play,0,0,0,1,1,0,0,0,0,0,0,0
206141,Rocksmith - My Chemical Romance - Planetary (GO!),0,0,0,1,1,0,0,0,0,0,0,0
206142,Rocksmith - My Chemical Romance 3-Song Pack,0,0,0,1,1,0,0,0,0,0,0,0
206143,Rocksmith - Queen - Bohemian Rhapsody,0,0,0,1,1,0,0,0,0,0,0,0
206144,Rocksmith - Queen - Stone Cold Crazy,0,0,0,1,1,0,0,0,0,0,0,0
206145,Rocksmith - Queen - Fat Bottomed Girls,0,0,0,1,1,0,0,0,0,0,0,0
206146,Rocksmith - Queen - Keep Yourself Alive,0,0,0,1,1,0,0,0,0,0,0,0
206147,Rocksmith - Queen - Killer Queen,0,0,0,1,1,0,0,0,0,0,0,0
206149,Rocksmith - Blue Oyster Cult - Godzilla,0,0,0,1,1,0,0,0,0,0,0,0
206152,Rocksmith - Finger Eleven - Paralyzer,0,0,0,1,1,0,0,0,0,0,0,0
206161,Rocksmith - Dobie Gray - Drift Away,0,0,0,1,1,0,0,0,0,0,0,0
206163,Rocksmith - Mountain - Mississippi Queen,0,0,0,1,1,0,0,0,0,0,0,0
206166,Rocksmith - Europe - The Final Countdown,0,0,0,1,1,0,0,0,0,0,0,0
206167,Rocksmith - Gary Clark Jr. - Bright Lights,0,0,0,1,1,0,0,0,0,0,0,0
206168,Rocksmith - Grace Potter and the Nocturnals - Paris (Ooh La La),0,0,0,1,1,0,0,0,0,0,0,0
206169,Rocksmith - The Shins - Caring is Creepy,0,0,0,1,1,0,0,0,0,0,0,0
206170,Rocksmith - Guitarcade - Time Saver Pack,0,0,0,1,1,0,0,0,0,0,0,0
206171,Rocksmith - Guitars and Basses - Time Saver Pack,0,0,0,1,1,0,0,0,0,0,0,0
206172,Rocksmith - Hidden Songs - Time Saver Pack,0,0,0,1,1,0,0,0,0,0,0,0
206173,Rocksmith - Venues - Time Saver Pack,0,0,0,1,1,0,0,0,0,0,0,0
206174,Rocksmith - Avenged Sevenfold - Beast and the Harlot,0,0,0,1,1,0,0,0,0,0,0,0
206175,Rocksmith - Avenged Sevenfold - Afterlife,0,0,0,1,1,0,0,0,0,0,0,0
206176,Rocksmith - Avenged Sevenfold - Nightmare,0,0,0,1,1,0,0,0,0,0,0,0
206177,Rocksmith - Avenged Sevenfold 3-Song Pack,0,0,0,1,1,0,0,0,0,0,0,0
206178,Rocksmith - Rush - Tom Sawyer,0,0,0,1,1,0,0,0,0,0,0,0
206179,Rocksmith - Rush - Limelight,0,0,0,1,1,0,0,0,0,0,0,0
206190,Gunpoint,1,1,0,0,0,1,0,0,0,0,0,0
206210,Gotham City Impostors Free to Play,0,1,0,0,0,0,0,0,1,0,0,0
206230,Clan of Champions,0,1,0,0,0,0,0,0,0,0,0,0
206410,Crazy Machines Elements,0,0,0,1,0,1,0,0,0,0,0,0
206415,Crazy Machines Elements DLC - Gadget Fun & Tricky Riddles,0,0,0,1,0,1,0,0,0,0,0,0
206416,Crazy Machines Elements DLC - Collision Course & Mental Activity,0,0,0,1,0,1,0,0,0,0,0,0
206420,Saints Row IV,0,1,1,0,0,0,0,0,0,0,0,0
206440,To the Moon,1,0,1,0,0,0,1,0,0,0,0,0
206450,To the Moon Soundtrack,1,0,0,0,0,0,0,0,0,0,0,0
206480,Dungeons & Dragons Online®,0,1,1,0,0,0,1,0,1,0,0,1
206500,AirMech Strike,1,1,0,0,0,1,0,0,1,0,0,0
206521,Spiral Knights: Operation Crimson Hammer,0,1,1,0,0,0,1,0,1,0,0,1
206522,Spiral Knights: Guardians Armor Pack,0,1,1,0,0,0,1,0,1,0,0,1
206610,3SwitcheD,1,0,0,1,0,0,0,0,0,0,0,0
206690,iBomber Defense Pacific,1,0,0,1,0,1,0,0,0,0,0,0
206710,Cities In Motion: Design Dreams,0,0,0,0,1,0,0,0,0,0,0,0
206716,Cities in Motion: St. Petersburg,0,0,0,0,1,0,0,0,0,0,0,0
206718,Cities in Motion: Design Quirks,0,0,0,0,1,0,0,0,0,0,0,0
206760,Painkiller: Recurring Evil,0,1,0,0,0,0,0,0,0,0,0,0
207020,Bang Bang Racing,0,0,0,0,0,0,0,0,0,0,1,0
207040,Sine Mora,1,1,0,0,0,0,0,0,0,0,0,0
207080,Indie Game: The Movie,1,0,0,0,0,0,0,0,0,0,0,0
207090,Indie Game: The Movie Special Edition DLC,1,0,0,1,0,0,0,0,0,0,0,0
207111,Ridge Racer™ Unbounded - Ridge Racer™ 1 Machine and the Hearse Pack,0,0,0,0,0,0,0,0,0,0,1,0
207140,SpeedRunners,1,1,0,1,0,0,0,0,0,1,1,0
207150,Stellar Impact,1,1,0,0,0,1,0,0,0,0,0,0
207169,Stellar Impact - Science Vessel DLC,1,1,0,0,0,1,0,0,0,0,0,0
207170,Legend of Grimrock,1,0,1,0,0,0,1,0,0,0,0,0
207230,ArcheBlade™,1,1,0,0,0,0,0,0,1,0,0,0
207320,Ys: The Oath in Felghana,0,1,1,0,0,0,1,0,0,0,0,0
207350,Ys Origin,0,1,1,0,0,0,1,0,0,0,0,0
207370,eXceed - Gun Bullet Children,1,1,0,0,0,0,0,0,0,0,0,0
207400,eXceed 3rd - Jade Penetrate Black Package,0,1,0,0,0,0,0,0,0,0,0,0
207420,Wizorb,1,1,1,0,0,0,0,0,0,0,0,0
207430,"Hack, Slash, Loot",1,0,0,1,0,0,1,0,0,0,0,0
207490,Rayman® Origins,0,1,1,0,0,0,0,0,0,0,0,0
207530,Noitu Love 2: Devolution,1,1,0,0,0,0,0,0,0,0,0,0
207570,English Country Tune,1,0,0,1,0,0,0,0,0,0,0,0
207655,A Virus Named TOM Soundtrack,1,0,0,1,0,0,0,0,0,0,0,0
207660,A Virus Named TOM: Winter Wonderland,1,1,0,0,0,1,0,0,0,0,0,0
207670,AVSEQ,1,0,0,1,0,0,0,0,0,0,0,0
207690,Botanicula,1,0,1,1,0,0,0,0,0,0,0,0
207750,Symphony,1,1,0,1,0,0,0,0,0,0,0,0
207815,PAYDAY™ The Heist: Wolfpack DLC,0,1,0,0,0,0,0,0,0,0,0,0
207816,PAYDAY: The Heist Soundtrack,1,1,0,1,0,0,0,0,0,0,0,0
207930,Sacred Citadel,0,1,0,0,0,0,0,0,0,0,0,0
208110,Myst V: End of Ages,0,0,1,1,0,0,0,0,0,0,0,0
208140,Endless Space® - Collection,0,0,0,0,0,1,0,0,0,0,0,0
208200,Doom 3: BFG Edition,0,1,0,0,0,0,0,0,0,0,0,0
208282,Train Simulator: BR Robinson Class O4 Loco Add-On,0,0,0,0,1,0,0,0,0,0,0,0
208284,Train Simulator: Class 67 Diamond Jubilee Loco Add-On,0,0,0,0,1,0,0,0,0,0,0,0
208288,Train Simulator: Munich-Augsburg Route Add-On,0,0,0,0,1,0,0,0,0,0,0,0
208289,Train Simulator: Thompson Class B1 Loco Add-On,0,0,0,0,1,0,0,0,0,0,0,0
208292,Train Simulator: Southern Pacific Cab Forward Loco Add-On,0,0,0,0,1,0,0,0,0,0,0,0
208298,Train Simulator: BR Class 33 Loco Add-On,0,0,0,0,1,0,0,0,0,0,0,0
208300,Train Simulator: European Loco & Asset Pack,0,0,0,0,1,0,0,0,0,0,0,0
208318,Train Simulator: PRR Baldwin Centipede Loco Add-On,0,0,0,0,1,0,0,0,0,0,0,0
208319,Train Simulator: Union Pacific SD45 Loco Add-On,0,0,0,0,1,0,0,0,0,0,0,0
208341,Train Simulator: PRR GE 44 Loco Add-On,0,0,0,0,1,0,0,0,0,0,0,0
208346,Train Simulator: Class 158 DMU Add-On,0,0,0,0,1,0,0,0,0,0,0,0
208352,Train Simulator: Southern Pacific GS-4 Loco Add-On,0,0,0,0,1,0,0,0,0,0,0,0
208354,Train Simulator: Norfolk Southern SD40-2 High Nose Loco Add-On,0,0,0,0,1,0,0,0,0,0,0,0
208356,Train Simulator: BNSF Dash 9 Loco Add-On,0,0,0,0,1,0,0,0,0,0,0,0
208365,Train Simulator: SD70 V2 Volume 2 Loco Add-On,0,0,0,0,1,0,0,0,0,0,0,0
208378,Train Simulator: BR Class 31 Freight Loco Add-On,0,0,0,0,1,0,0,0,0,0,0,0
208400,Avernum: Escape From the Pit,1,0,0,0,0,1,1,0,0,0,0,0
208470,Tryst: Survival DLC,1,1,0,0,0,1,0,0,0,0,0,0
208500,F1 2012™,0,0,0,0,1,0,0,0,0,1,1,0
208520,Omerta - City of Gangsters,0,0,0,0,1,1,0,0,0,0,0,0
208570,Dishonored: Dunwall City Trials,0,1,1,0,0,0,0,0,0,0,0,0
208575,Dishonored - The Knife of Dunwall,0,1,1,0,0,0,0,0,0,0,0,0
208580,STAR WARS™ Knights of the Old Republic™ II - The Sith Lords™,0,0,0,0,0,0,1,0,0,0,0,0
208600,Lunar Flight,1,0,0,0,1,0,0,0,0,0,0,0
208620,Midnight Mysteries: Salem Witch Trials,0,0,1,1,0,0,0,0,0,0,0,0
208650,Batman™: Arkham Knight,0,1,1,0,0,0,0,0,0,0,0,0
208670,Blades of Time,0,1,1,0,0,0,0,0,0,0,0,0
208690,Borderlands 2: Creature Slaughterdome,0,1,0,0,0,0,1,0,0,0,0,0
208730,Game of Thrones,0,1,0,0,0,0,1,0,0,0,0,0
208740,Game of Thrones - Beyond the Wall (Blood Bound) DLC,0,1,0,0,0,0,1,0,0,0,0,0
208741,Game of Thrones - Weapon Pack,0,1,0,0,0,0,1,0,0,0,0,0
208742,Game of Thrones - Dog Pack DLC,0,1,0,0,0,0,1,0,0,0,0,0
208750,Apotheon,1,1,1,0,0,0,1,0,0,0,0,0
208791,Tomb Raider: Scavenger Executioner,0,1,1,0,0,0,0,0,0,0,0,0
208792,Tomb Raider: Scavenger Bandit,0,1,1,0,0,0,0,0,0,0,0,0
208793,Tomb Raider: Fisherman,0,1,1,0,0,0,0,0,0,0,0,0
208795,Tomb Raider: Silverballer,0,1,1,0,0,0,0,0,0,0,0,0
208796,Tomb Raider: Agency SPS 12,0,1,1,0,0,0,0,0,0,0,0,0
208797,Tomb Raider: HX AP-15,0,1,1,0,0,0,0,0,0,0,0,0
208798,Tomb Raider: JAGD P22G,0,1,1,0,0,0,0,0,0,0,0,0
208799,Tomb Raider: M590 12ga,0,1,1,0,0,0,0,0,0,0,0,0
208800,Tomb Raider: STG 58 Elite,0,1,1,0,0,0,0,0,0,0,0,0
208806,Tomb Raider: Hunter Skin,0,1,1,0,0,0,0,0,0,0,0,0
208807,Tomb Raider: Aviatrix Skin,0,1,1,0,0,0,0,0,0,0,0,0
208808,Tomb Raider: Guerilla Skin,0,1,1,0,0,0,0,0,0,0,0,0
208811,Tomb Raider: Caves and Cliffs Multiplayer Map Pack,0,1,1,0,0,0,0,0,0,0,0,0
208812,Tomb Raider: Tomb of the Lost Adventurer,0,1,1,0,0,0,0,0,0,0,0,0
208813,Tomb Raider: Shipwrecked Multiplayer Map Pack,0,1,1,0,0,0,0,0,0,0,0,0
208814,Tomb Raider: 1939 Multiplayer Map Pack,0,1,1,0,0,0,0,0,0,0,0,0
208831,Magic: The Gathering - 2013 Deck Pack 2,0,0,0,0,0,1,0,0,0,0,0,0
208833,Magic 2013 Act of War Deck Key,0,0,0,0,0,1,0,0,0,0,0,0
208834,Magic 2013 Act of War Foil Conversion,0,0,0,0,0,1,0,0,0,0,0,0
208836,Magic 2013 “Rogue’s Gallery” Foil Conversion,0,0,0,0,0,1,0,0,0,0,0,0
208837,Magic 2013 Berserker Rage Deck Key,0,0,0,0,0,1,0,0,0,0,0,0
208838,Magic 2013 Berserker Rage Foil Conversion,0,0,0,0,0,1,0,0,0,0,0,0
208839,Magic 2013 Grim Procession Deck Key,0,0,0,0,0,1,0,0,0,0,0,0
208840,Magic 2013 Grim Procession Foil Conversion,0,0,0,0,0,1,0,0,0,0,0,0
208841,Magic 2013 Sky and Scale Deck Key,0,0,0,0,0,1,0,0,0,0,0,0
208842,Magic 2013 Sky and Scale Foil Conversion,0,0,0,0,0,1,0,0,0,0,0,0
209000,Batman™: Arkham Origins,0,1,1,0,0,0,0,0,0,0,0,0
209080,Guns of Icarus Online,1,1,1,0,1,0,0,0,0,0,0,0
209100,Resident Evil: Operation Raccoon City,0,1,0,0,0,0,0,0,0,0,0,0
209120,Street Fighter X Tekken,0,1,0,0,0,0,0,0,0,0,0,0
209160,Call of Duty®: Ghosts,0,1,0,0,0,0,0,0,0,0,0,0
209201,Stealth Bastard Deluxe - Soundtrack,1,1,0,0,0,0,0,0,0,0,0,0
209230,Sherlock Holmes and The Hound of The Baskervilles,0,0,1,1,0,0,0,0,0,0,0,0
209330,A Valley Without Wind,1,1,1,0,0,0,0,0,0,0,0,0
209360,All Zombies Must Die!: Scorepocalypse,1,1,0,0,0,0,0,0,0,0,0,0
209370,Analogue: A Hate Story,1,0,0,0,0,0,0,0,0,0,0,0
209460,Rage: The Scorchers™,0,1,0,0,0,0,0,0,0,0,0,0
209520,Mini Motor Racing EVO,1,0,0,1,0,0,0,0,0,0,1,0
209540,Strike Suit Zero,1,1,0,0,1,0,0,0,0,0,0,0
209546,Strike Suit Zero Artbook,1,1,0,0,1,0,0,0,0,0,0,0
209630,Magrunner: Dark Pulse,0,1,1,0,0,0,0,0,0,0,0,0
209650,Call of Duty®: Advanced Warfare - Gold Edition,0,1,0,0,0,0,0,0,0,0,0,0
209670,Cortex Command,1,1,0,0,0,1,0,0,0,0,0,0
209690,Fieldrunners,1,0,0,1,0,1,0,0,0,0,0,0
209772,DEFCON Soundtrack,1,0,0,0,0,1,0,0,0,0,0,0
209790,Splice,1,0,0,1,0,0,0,0,0,0,0,0
209793,Splice Soundtrack,1,0,0,1,0,0,0,0,0,0,0,0
209812,XCOM: Enemy Unknown - Slingshot Pack,0,0,0,0,0,1,0,0,0,0,0,0
209950,Triple Town,1,0,0,1,0,1,0,0,0,0,0,0
210030,Street Fighter X Tekken: Ryu (Swap Costume),0,1,0,0,0,0,0,0,0,0,0,0
210031,Street Fighter X Tekken: Ken (Swap Costume),0,1,0,0,0,0,0,0,0,0,0,0
210032,Street Fighter X Tekken: Chun-Li (Swap Costume),0,1,0,0,0,0,0,0,0,0,0,0
210033,Street Fighter X Tekken: Cammy (Swap Costume),0,1,0,0,0,0,0,0,0,0,0,0
210034,Street Fighter X Tekken: Guile (Swap Costume),0,1,0,0,0,0,0,0,0,0,0,0
210035,Street Fighter X Tekken: Abel (Swap Costume),0,1,0,0,0,0,0,0,0,0,0,0
210036,Street Fighter X Tekken: Dhalsim (Swap Costume),0,1,0,0,0,0,0,0,0,0,0,0
210037,Street Fighter X Tekken: Sagat (Swap Costume),0,1,0,0,0,0,0,0,0,0,0,0
210038,Street Fighter X Tekken: Rolento (Swap Costume),0,1,0,0,0,0,0,0,0,0,0,0
210039,Street Fighter X Tekken: Ibuki (Swap Costume),0,1,0,0,0,0,0,0,0,0,0,0
210040,Street Fighter X Tekken: Poison (Swap Costume),0,1,0,0,0,0,0,0,0,0,0,0
210041,Street Fighter X Tekken: Hugo (Swap Costume),0,1,0,0,0,0,0,0,0,0,0,0
210042,Street Fighter X Tekken: Rufus (Swap Costume),0,1,0,0,0,0,0,0,0,0,0,0
210047,Street Fighter X Tekken: Juri (Swap Costume),0,1,0,0,0,0,0,0,0,0,0,0
210054,Street Fighter X Tekken: Kuma (Swap Costume),0,1,0,0,0,0,0,0,0,0,0,0
210065,Street Fighter X Tekken: Jin (Swap Costume),0,1,0,0,0,0,0,0,0,0,0,0
210072,Street Fighter X Tekken: Street Fighter/Tekken Shared Assist Gem Pack 1,0,1,0,0,0,0,0,0,0,0,0,0
210073,Street Fighter X Tekken: Street Fighter/Tekken Shared Assist Gem Pack 2,0,1,0,0,0,0,0,0,0,0,0,0
210074,Street Fighter X Tekken: Street Fighter Boost Gem Pack 1,0,1,0,0,0,0,0,0,0,0,0,0
210075,Street Fighter X Tekken: Street Fighter Boost Gem Pack 2,0,1,0,0,0,0,0,0,0,0,0,0
210076,Street Fighter X Tekken: Tekken Boost Gem Pack 1,0,1,0,0,0,0,0,0,0,0,0,0
210077,Street Fighter X Tekken: Tekken Boost Gem Pack 2,0,1,0,0,0,0,0,0,0,0,0,0
210083,Street Fighter X Tekken: SF Booster Pack 3,0,1,0,0,0,0,0,0,0,0,0,0
210084,Street Fighter X Tekken: SF Booster Pack 4,0,1,0,0,0,0,0,0,0,0,0,0
210085,Street Fighter X Tekken: SF Booster Pack 5,0,1,0,0,0,0,0,0,0,0,0,0
210086,Street Fighter X Tekken: SF Booster Pack 6,0,1,0,0,0,0,0,0,0,0,0,0
210087,Street Fighter X Tekken: SF Booster Pack 7,0,1,0,0,0,0,0,0,0,0,0,0
210088,Street Fighter X Tekken: SF Booster Pack 8,0,1,0,0,0,0,0,0,0,0,0,0
210089,Street Fighter X Tekken: TK Booster Pack 3,0,1,0,0,0,0,0,0,0,0,0,0
210090,Street Fighter X Tekken: TK Booster Pack 4,0,1,0,0,0,0,0,0,0,0,0,0
210091,Street Fighter X Tekken: TK Booster Pack 5,0,1,0,0,0,0,0,0,0,0,0,0
210092,Street Fighter X Tekken: TK Booster Pack 6,0,1,0,0,0,0,0,0,0,0,0,0
210093,Street Fighter X Tekken: TK Booster Pack 7,0,1,0,0,0,0,0,0,0,0,0,0
210094,Street Fighter X Tekken: TK Booster Pack 8,0,1,0,0,0,0,0,0,0,0,0,0
210095,Street Fighter X Tekken: Gems Assist 3,0,1,0,0,0,0,0,0,0,0,0,0
210096,Street Fighter X Tekken: Gems Assist 4,0,1,0,0,0,0,0,0,0,0,0,0
210097,Street Fighter X Tekken: Gems Assist 5,0,1,0,0,0,0,0,0,0,0,0,0
210098,Street Fighter X Tekken: Gems Assist 6,0,1,0,0,0,0,0,0,0,0,0,0
210490,Fray: Reloaded Edition,1,1,0,0,0,1,0,0,0,0,0,0
210770,Sanctum 2,1,1,0,0,0,1,0,0,0,0,0,0
210870,Cloudberry Kingdom™,1,0,0,0,0,0,0,0,0,0,0,0
210892,Crusader Kings II: African Unit Pack,0,0,0,0,0,1,0,0,0,0,0,0
210895,Expansion - Crusader Kings II: Legacy of Rome,0,0,0,0,0,1,0,0,0,0,0,0
210898,Crusader Kings II: Mediterranean Portraits,0,0,0,0,0,1,0,0,0,0,0,0
210902,Expansion - Crusader Kings II: Sunset Invasion,0,0,0,0,0,1,0,0,0,0,0,0
210903,Crusader Kings II: Songs of the Rus,0,0,0,0,0,1,0,0,0,0,0,0
210904,Crusader Kings II: Norse Portraits,0,0,0,0,0,1,0,0,0,0,0,0
210908,Expansion - Crusader Kings II: The Old Gods,0,0,0,0,0,1,0,0,0,0,0,0
210934,Killing Floor - Community Weapon Pack,0,1,0,0,0,0,0,0,0,0,0,0
210936,Killing Floor - The Chickenator Pack,0,1,0,0,0,0,0,0,0,0,0,0
210937,Killing Floor - Robot Special Character Pack,0,1,0,0,0,0,0,0,0,0,0,0
210938,Killing Floor - Golden Weapons Pack,0,1,0,0,0,0,0,0,0,0,0,0
210943,Killing Floor - Community Weapon Pack 2,0,1,0,0,0,0,0,0,0,0,0,0
210944,Killing Floor - Golden Weapon Pack 2,0,1,0,0,0,0,0,0,0,0,0,0
210945,Killing Floor - Mrs Foster Pack,0,1,0,0,0,0,0,0,0,0,0,0
210950,Rune Classic,0,1,1,0,0,0,0,0,0,0,0,0
210970,The Witness,1,0,1,0,0,0,0,0,0,0,0,0
211160,Viking: Battle for Asgard,0,1,1,0,0,0,0,0,0,0,0,0
211180,Unmechanical,1,0,1,1,0,0,0,0,0,0,0,0
211200,Beyond Oasis,0,0,0,0,0,0,0,0,0,0,0,0
211201,Dynamite Headdy,0,0,0,0,0,0,0,0,0,0,0,0
211202,Golden Axe III,0,0,0,0,0,0,0,0,0,0,0,0
211203,Phantasy Star II,0,0,0,0,0,0,0,0,0,0,0,0
211204,Phantasy Star III: Generations of Doom,0,0,0,0,0,0,0,0,0,0,0,0
211205,Phantasy Star IV: The End of the Millennium,0,0,0,0,0,0,0,0,0,0,0,0
211206,Streets of Rage 3,0,1,0,0,0,0,0,0,0,0,0,0
211207,The Revenge of Shinobi,0,0,0,0,0,0,0,0,0,0,0,0
211208,VectorMan 2,0,0,0,0,0,0,0,0,0,0,0,0
211209,Wonder Boy in Monster World,0,0,0,0,0,0,0,0,0,0,0,0
211260,They Bleed Pixels,1,1,0,0,0,0,0,0,0,0,0,0
211340,Magical Diary: Horse Hall,1,0,1,0,0,0,1,0,0,0,0,0
211360,Offspring Fling!,1,0,1,0,0,0,0,0,0,0,0,0
211400,Deadlight,1,1,1,0,0,0,0,0,0,0,0,0
211419,Deadlight Original Soundtrack,1,0,0,0,0,0,0,0,0,0,0,0
211440,Adventures of Shuggy,1,0,0,0,0,0,0,0,0,0,0,0
211500,RaceRoom Racing Experience,0,0,0,0,1,0,0,0,1,1,1,0
211522,Max Payne 3: Painful Memories Pack,0,1,0,0,0,0,0,0,0,0,0,0
211523,Max Payne 3: Deathmatch Made In Heaven Pack,0,1,0,0,0,0,0,0,0,0,0,0
211580,Wanderlust: Rebirth,1,1,1,0,0,0,1,0,0,0,0,0
211600,Thief™ Gold,0,1,0,0,1,0,0,0,0,0,0,0
211740,Thief™ II: The Metal Age,0,1,0,0,1,0,0,0,0,0,0,0
211820,Starbound,1,1,1,1,0,0,1,0,0,0,0,0
211970,Test Drive: Ferrari Racing Legends,0,0,0,0,0,0,0,0,0,0,1,0
211990,Hacker Evolution Duality: Inception Part 1 DLC,1,0,0,0,0,0,0,0,0,0,0,0
211992,Hacker Evolution Duality: Inception Part 3 DLC,1,0,0,0,0,0,0,0,0,0,0,0
212010,Galaxy on Fire 2™ Full HD,1,1,0,0,1,1,0,0,0,0,0,0
212050,Resoce,1,0,1,0,0,0,0,0,0,0,0,0
212070,Star Conflict,0,1,0,0,1,0,0,0,1,0,0,1
212110,Sugar Cube: Bittersweet Factory,1,1,0,0,0,0,0,0,0,0,0,0
212160,Vindictus,0,1,1,0,0,0,1,0,1,0,0,1
212200,Mabinogi,0,1,1,1,1,0,1,0,1,0,0,1
212210,Mabinogi - Spiritual Healing Package,0,1,0,1,1,0,1,0,1,0,0,1
212390,Continent of the Ninth Seal,0,1,0,0,0,0,1,0,1,0,0,1
212480,Sonic & All-Stars Racing Transformed Collection,0,0,0,0,0,0,0,0,0,1,1,0
212500,The Lord of the Rings Online™,0,0,0,0,0,0,1,0,1,0,0,1
212680,FTL: Faster Than Light,1,0,0,0,1,1,0,0,0,0,0,0
212700,Party of Sin,1,1,1,0,0,0,0,0,0,0,0,0
212710,Party of Sin Soundtrack,1,1,1,0,0,0,0,0,0,0,0,0
212800,Super Crate Box,1,1,0,0,0,0,0,0,1,0,0,0
212890,Dishonored - Void Walker Arsenal,0,1,1,0,0,0,0,0,0,0,0,0
